id,lm,mu_eff_out,mu_t_out,ur,uz,x,y,z
41,0.5,0.89990519173786,0.89657185873786,0.17815714062579,1.0434246276876,0.296875,0.546875,0
73,0.5,0.92611482700209,0.92278149400209,0.19909969429935,1.0716623924662,0.296875,0.578125,0
105,0.5,0.95370900571541,0.95037567271541,0.221205723177,1.1014689219548,0.296875,0.609375,0
137,0.5,0.98270836212865,0.97937502912865,0.24447522725874,1.1328442161532,0.296875,0.640625,0
169,0.5,1.0131347922662,1.0098014592662,0.26890820654456,1.1657882750616,0.296875,0.671875,0
201,0.5,1.0450109804854,1.0416776474854,0.29450466103447,1.2003010986799,0.296875,0.703125,0
233,0.5,1.078359984306,1.075026651306,0.32126459072846,1.2363826870082,0.296875,0.734375,0
265,0.5,1.1132048771995,1.1098715441995,0.34918799562655,1.2740330400463,0.296875,0.765625,0
297,0.5,1.1495684474684,1.1462351144684,0.37827487572872,1.3132521577944,0.296875,0.796875,0
329,0.5,1.1874729501587,1.1841396171587,0.40852523103497,1.3540400402524,0.296875,0.828125,0
361,0.5,1.2269399081032,1.2236065751032,0.43993906154532,1.3963966874203,0.296875,0.859375,0
393,0.5,1.2679899576345,1.2646566246345,0.47251636725975,1.4403220992982,0.296875,0.890625,0
425,0.5,1.3106427342013,1.3073094012013,0.50625714817826,1.4858162758859,0.296875,0.921875,0
457,0.5,1.354916793021,1.351583460021,0.54116140430087,1.5328792171836,0.296875,0.953125,0
489,0.5,1.4008295599648,1.3974962269648,0.57722913562756,1.5815109231913,0.296875,0.984375,0
521,0.5,1.4483973080719,1.4450639750719,0.61446034215833,1.6317113939088,0.296875,1.015625,0
553,0.5,1.4976351553748,1.4943018223748,0.6528550238932,1.6834806293363,0.296875,1.046875,0
585,0.5,1.5485570800744,1.5452237470744,0.69241318083215,1.7368186294737,0.296875,1.078125,0
617,0.5,1.6011759494958,1.5978426164958,0.73313481297518,1.791725394321,0.296875,1.109375,0
649,0.5,1.6555035596653,1.6521702266653,0.77501992032231,1.8482009238782,0.296875,1.140625,0
681,0.5,1.7115506827559,1.7082173497559,0.81806850287352,1.9062452181453,0.296875,1.171875,0
713,0.5,1.769327120046,1.765993787046,0.86228056062882,1.9658582771224,0.296875,1.203125,0
745,0.5,1.8288417584031,1.8255084254031,0.9076560935882,2.0270401008094,0.296875,1.234375,0
777,0.5,1.8901026286488,1.8867692956488,0.95419510175167,2.0897906892064,0.296875,1.265625,0
809,0.5,1.9531169644658,1.9497836314658,1.0018975851192,2.1541100423132,0.296875,1.296875,0
841,0.5,2.0178912607818,2.0145579277818,1.0507635436909,2.21999816013,0.296875,1.328125,0
873,0.5,2.0844313308007,2.0810979978007,1.1007929774666,2.2874550426567,0.296875,1.359375,0
905,0.5,2.1527423610555,2.1494090280555,1.1519858864464,2.3564806898933,0.296875,1.390625,0
937,0.5,2.2228289640299,2.2194956310299,1.2043422706303,2.4270751018398,0.296875,1.421875,0
969,0.5,2.2946952280373,2.2913618950373,1.2578621300183,2.4992382784963,0.296875,1.453125,0
1001,0.5,2.368726345388,2.365393012388,1.3125454646104,2.5729702198627,0.296875,1.484375,0
10,0.5,0.75785796718849,0.75452463418849,0.13668405479161,1.0857721784305,0.328125,0.515625,0
42,0.5,0.77734895525632,0.77401562225632,0.1537538724699,1.1142514486844,0.328125,0.546875,0
74,0.5,0.79983429093541,0.79650095793541,0.17182779707044,1.1444059701298,0.328125,0.578125,0
106,0.5,0.82355949580028,0.82022616280028,0.19090582859323,1.1762357427665,0.328125,0.609375,0
138,0.5,0.84855765997254,0.84522432697254,0.21098796703828,1.2097407665946,0.328125,0.640625,0
170,0.5,0.87486280247224,0.87152946947224,0.23207421240558,1.2449210416142,0.328125,0.671875,0
202,0.5,0.90250925387264,0.89917592087264,0.25416456469514,1.2817765678251,0.328125,0.703125,0
234,0.5,0.93153112234009,0.92819778934009,0.27725902390694,1.3203073452275,0.328125,0.734375,0
266,0.5,0.96196184243344,0.95862850943344,0.301357590041,1.3605133738212,0.328125,0.765625,0
298,0.5,0.99383380398193,0.99050047098193,0.32646026309731,1.4023946536064,0.328125,0.796875,0
