x,y,interior,uz,uz_exact,uz_error,ur,ur_exact,ur_error,p,p_exact,p_error,mu_t,mu_t_exact,mu_t_error,mu_eff,mu_eff_exact,mu_eff_error
0.03125,0.65625,False,-0.0001504335247329,-0.00030471462559944484,0.00015428110086654483,-0.012930648231406,-0.012074510177626507,-0.0008561380537794924,0.034979674985177,0.013458251953125,0.021521423032051998,0.013971227499482,0.014297850851543142,-0.00032662335206114224,0.023971227499482,0.024297850851543144,-0.0003266233520611457
0.03125,0.71875,False,-0.0002286554294688,-0.0004871549845120171,0.0002584995550432171,-0.010221341973402,-0.009533477623335784,-0.0006878643500662154,0.037576961710908,0.016143798828125,0.021433162882782998,0.011304210937943,0.01151150035473953,-0.0002072894167965307,0.021304210937943,0.021511500354739532,-0.0002072894167965307
0.03125,0.78125,False,-0.0002587413058513,-0.0005935482276981929,0.0003348069218468929,-0.0072440611724753,-0.006732849669788266,-0.0005112115026870345,0.040510183901272,0.019073486328125,0.021436697573147,0.0084119109215075,0.008488690678356154,-7.677975684865397e-05,0.018411910921508,0.018488690678356155,-7.67797568481561e-05
0.03125,0.84375,False,-0.0002293547608895,-0.0005997293283144245,0.00037037456742492446,-0.0043117578767278,-0.003974851551902248,-0.0003369063248255524,0.04378434771204,0.022247314453125,0.021537033258914998,0.0056049670660268,0.0055500367510200035,5.49303150067966e-05,0.015604967066027,0.015550036751020003,5.4930315006997826e-05
0.03125,0.90625,False,-0.0001881062057184,-0.00047951950728020165,0.00029141330156180165,-0.0017819436950185,-0.0016429081915703136,-0.00013903550344818638,0.047351452533312,0.025665283203125,0.021686169330187,0.0031884139187512,0.0030247806920454907,0.00016363322670570916,0.013188413918751,0.01302478069204549,0.0001636332267055101
0.03125,0.96875,False,-0.0001411869542048,-0.00020472623327805195,6.353927907325194e-05,-6.1481447720431e-05,-0.00020814017261727713,0.00014665872489684614,0.051097601094269,0.029327392578125,0.021770208516144002,0.0011817595073722,0.001023122361064821,0.00015863714630737886,0.011181759507372,0.011023122361064822,0.00015863714630717785
0.09375,0.03125,False,0.01375100744658,0.014380369661012082,-0.0006293622144320828,-0.0044375132884974,-0.004306000115320785,-0.00013151317317661518,0.023135657698433,9.1552734375e-05,0.023044104964058,0.019208628349971,0.019104699116065643,0.00010392923390535602,0.029208628349971,0.02910469911606564,0.00010392923390535949
0.09375,0.09375,False,0.01338739682297,0.013932526408098056,-0.0005451295851280555,-0.012870049113608,-0.012716749279206851,-0.00015329983440114797,0.023889076964403,0.000823974609375,0.023065102355028,0.018821661860228,0.01890004278501041,-7.83809247824098e-05,0.028821661860228,0.02890004278501041,-7.838092478241326e-05
0.09375,0.15625,False,0.012646494435397,0.013052700558546348,-0.0004062061231493493,-0.020627146621833,-0.020531645186565584,-9.550143526741717e-05,0.025264505466693,0.002288818359375,0.022975687107318,0.018312150862044,0.018494678402150636,-0.0001825275401066348,0.028312150862044,0.028494678402150635,-0.0001825275401066348
0.09375,0.21875,False,0.011507642274656,0.01177261342490965,-0.0002649711502536508,-0.027421450658873,-0.027379785478842678,-4.166518003032374e-05,0.027318866071081,0.004486083984375,0.022832782086706,0.017695810998678,0.01789805262074256,-0.00020224162206455842,0.027695810998678,0.02789805262074256,-0.0002022416220645619
