id,mu_eff_out,mu_t_out,p,ur,uz,x,y,z
583,0.011844841231155,0.0018448412311551,0.089650218242774,-0.011161968650406,0.00089949005405461,0.234375,0.578125,0
615,0.01187909175166,0.0018790917516602,0.098337943002307,-0.010641938563188,-0.0003058782760976,0.234375,0.609375,0
647,0.012002899085105,0.0020028990851052,0.10748366748878,-0.0099640024579393,-0.0014413653824155,0.234375,0.640625,0
679,0.012175025913468,0.0021750259134676,0.11708762828683,-0.0091448256535946,-0.0024776404460336,0.234375,0.671875,0
711,0.012355350752544,0.0023553507525444,0.12715008698252,-0.0082055856235889,-0.0033853054628793,0.234375,0.703125,0
743,0.012511952801069,0.0025119528010692,0.13767122965914,-0.0071719149260224,-0.004135070708287,0.234375,0.734375,0
775,0.012621257004489,0.002621257004489,0.14865121928186,-0.0060738256588764,-0.0046978001714236,0.234375,0.765625,0
807,0.012666640761472,0.0026666407614725,0.16009022115182,-0.0049456187506896,-0.0050444918367038,0.234375,0.796875,0
839,0.012637704007904,0.0026377040079041,0.17198799325185,-0.0038260255624821,-0.0051462275225294,0.234375,0.828125,0
871,0.012532681355199,0.0025326813551992,0.18434310852231,-0.0027590675048752,-0.0049741458340435,0.234375,0.859375,0
903,0.012371077425381,0.0023710774253807,0.19715531306414,-0.0017941774569596,-0.0044998334378186,0.234375,0.890625,0
935,0.012216998114293,0.0022169981142934,0.21043745288044,-0.00097755532051422,-0.0036968802517612,0.234375,0.921875,0
