id,lm,mu_eff_out,mu_t_out,ur,uz,x,y,z
15744,0.5,3.683349303515,3.680015970515,2.1456056395894,0.038603402778966,0.00390625,1.46484375,0
15872,0.5,3.7094831249714,3.7061497919714,2.1685531303054,0.038885024995484,0.00390625,1.47265625,0
16000,0.5,3.7357469122873,3.7324135792873,2.1916226821423,0.039168145202515,0.00390625,1.48046875,0
16128,0.5,3.7621407131633,3.7588073801633,2.2148142951,0.03945276340006,0.00390625,1.48828125,0
16256,0.5,3.787891878073,3.784558545073,2.2381279691785,0.039738879588118,0.00390625,1.49609375,0
1,0.5,1.4515106047719,1.4481772717719,0.25374944766136,0.046153368524964,0.01171875,0.50390625,0
129,0.5,1.4610025166669,1.4576691836669,0.26167864138673,0.0464454180234,0.01171875,0.51171875,0
257,0.5,1.4713091633507,1.4679758303507,0.26972982270788,0.046741960591043,0.01171875,0.51953125,0
385,0.5,1.4817537978002,1.4784204648002,0.2779029916248,0.047042996227892,0.01171875,0.52734375,0
513,0.5,1.4923359946542,1.4890026616542,0.28619814813749,0.047348524933949,0.01171875,0.53515625,0
641,0.5,1.5030553393669,1.4997220063669,0.29461529224596,0.047658546709212,0.01171875,0.54296875,0
769,0.5,1.5139114282058,1.5105780952058,0.30315442395021,0.047973061553681,0.01171875,0.55078125,0
897,0.5,1.5249038682341,1.5215705352341,0.31181554325023,0.048292069467357,0.01171875,0.55859375,0
1025,0.5,1.5360322772787,1.5326989442787,0.32059865014603,0.048615570450241,0.01171875,0.56640625,0
1153,0.5,1.5472962838842,1.5439629508842,0.3295037446376,0.04894356450233,0.01171875,0.57421875,0
1281,0.5,1.5586955272533,1.5553621942533,0.33853082672494,0.049276051623627,0.01171875,0.58203125,0
1409,0.5,1.5702296571759,1.5668963241759,0.34767989640807,0.04961303181413,0.01171875,0.58984375,0
1537,0.5,1.5818983339463,1.5785650009463,0.35695095368696,0.04995450507384,0.01171875,0.59765625,0
1665,0.5,1.5937012282704,1.5903678952704,0.36634399856163,0.050300471402756,0.01171875,0.60546875,0
1793,0.5,1.6056380211622,1.6023046881622,0.37585903103208,0.05065093080088,0.01171875,0.61328125,0
1921,0.5,1.6177084038324,1.6143750708324,0.3854960510983,0.05100588326821,0.01171875,0.62109375,0
2049,0.5,1.6299120775679,1.6265787445679,0.39525505876029,0.051365328804746,0.01171875,0.62890625,0
2177,0.5,1.642248753604,1.638915420604,0.40513605401806,0.05172926741049,0.01171875,0.63671875,0
2305,0.5,1.6547181529897,1.6513848199897,0.41513903687161,0.05209769908544,0.01171875,0.64453125,0
2433,0.5,1.6673200064466,1.6639866734466,0.42526400732093,0.052470623829597,0.01171875,0.65234375,0
2561,0.5,1.6800540542222,1.6767207212222,0.43551096536603,0.05284804164296,0.01171875,0.66015625,0
2689,0.5,1.692920045938,1.689586712938,0.4458799110069,0.05322995252553,0.01171875,0.66796875,0
2817,0.5,1.7059177404336,1.7025844074336,0.45637084424354,0.053616356477307,0.01171875,0.67578125,0
2945,0.5,1.7190469056055,1.7157135726055,0.46698376507596,0.054007253498291,0.01171875,0.68359375,0
3073,0.5,1.7323073182443,1.7289739852443,0.47771867350416,0.054402643588481,0.01171875,0.69140625,0
3201,0.5,1.7456987638672,1.7423654308672,0.48857556952813,0.054802526747879,0.01171875,0.69921875,0
3329,0.5,1.759221036549,1.755887703549,0.49955445314787,0.055206902976482,0.01171875,0.70703125,0
3457,0.5,1.7728739387506,1.7695406057506,0.51065532436339,0.055615772274293,0.01171875,0.71484375,0
3585,0.5,1.7866572811459,1.7833239481459,0.52187818317469,0.05602913464131,0.01171875,0.72265625,0
3713,0.5,1.8005708824471,1.7972375494471,0.53322302958176,0.056446990077534,0.01171875,0.73046875,0
3841,0.5,1.8146145692298,1.8112812362298,0.5446898635846,0.056869338582965,0.01171875,0.73828125,0
3969,0.5,1.8287881757565,1.8254548427565,0.55627868518322,0.057296180157602,0.01171875,0.74609375,0
4097,0.5,1.8430915438007,1.8397582108007,0.56798949437762,0.057727514801446,0.01171875,0.75390625,0
4225,0.5,1.8575245224705,1.8541911894705,0.57982229116779,0.058163342514497,0.01171875,0.76171875,0
4353,0.5,1.8720869680326,1.8687536350326,0.59177707555373,0.058603663296754,0.01171875,0.76953125,0
4481,0.5,1.8867787437368,1.8834454107368,0.60385384753545,0.059048477148218,0.01171875,0.77734375,0
4609,0.5,1.9015997196414,1.8982663866414,0.61605260711294,0.059497784068889,0.01171875,0.78515625,0
4737,0.5,1.91654977244,1.91321643944,0.62837335428621,0.059951584058767,0.01171875,0.79296875,0
4865,0.5,1.9316287852883,1.9282954522883,0.64081608905526,0.060409877117851,0.01171875,0.80078125,0
4993,0.5,1.9468366476338,1.9435033146338,0.65338081142008,0.060872663246142,0.01171875,0.80859375,0
5121,0.5,1.9621732550461,1.9588399220461,0.66606752138067,0.06133994244364,0.01171875,0.81640625,0
5249,0.5,1.9776385090491,1.9743051760491,0.67887621893704,0.061811714710344,0.01171875,0.82421875,0
5377,0.5,1.9932323169556,1.9898989839556,0.69180690408918,0.062287980046256,0.01171875,0.83203125,0
5505,0.5,2.0089545917032,2.0056212587032,0.7048595768371,0.062768738451373,0.01171875,0.83984375,0
5633,0.5,2.0248052516931,2.0214719186931,0.7180342371808,0.063253989925698,0.01171875,0.84765625,0
5761,0.5,2.0407842206302,2.0374508876302,0.73133088512027,0.063743734469229,0.01171875,0.85546875,0
5889,0.5,2.0568914273665,2.0535580943665,0.74474952065551,0.064237972081967,0.01171875,0.86328125,0
6017,0.5,2.0731268057464,2.0697934727464,0.75829014378653,0.064736702763912,0.01171875,0.87109375,0
6145,0.5,2.0894902944545,2.0861569614545,0.77195275451332,0.065239926515063,0.01171875,0.87890625,0
6273,0.5,2.1059818368664,2.1026485038664,0.78573735283589,0.065747643335421,0.01171875,0.88671875,0
6401,0.5,2.1226013809015,2.1192680479015,0.79964393875424,0.066259853224986,0.01171875,0.89453125,0
6529,0.5,2.139348878879,2.136015545879,0.81367251226836,0.066776556183758,0.01171875,0.90234375,0
6657,0.5,2.1562242873764,2.1528909543764,0.82782307337825,0.067297752211736,0.01171875,0.91015625,0
6785,0.5,2.1732275670907,2.1698942340907,0.84209562208392,0.067823441308921,0.01171875,0.91796875,0
6913,0.5,2.1903586827024,2.1870253497024,0.85649015838536,0.068353623475312,0.01171875,0.92578125,0
7041,0.5,2.2076176027426,2.2042842697426,0.87100668228258,0.068888298710911,0.01171875,0.93359375,0
7169,0.5,2.2250042994624,2.2216709664624,0.88564519377557,0.069427467015716,0.01171875,0.94140625,0
7297,0.5,2.2425187487054,2.2391854157054,0.90040569286434,0.069971128389728,0.01171875,0.94921875,0
7425,0.5,2.2601609297833,2.2568275967833,0.91528817954888,0.070519282832946,0.01171875,0.95703125,0
7553,0.5,2.2779308253534,2.2745974923534,0.9302926538292,0.071071930345371,0.01171875,0.96484375,0
7681,0.5,2.2958284213001,2.2924950883001,0.9454191157053,0.071629070927003,0.01171875,0.97265625,0
7809,0.5,2.3138537066183,2.3105203736183,0.96066756517716,0.072190704577842,0.01171875,0.98046875,0
7937,0.5,2.3320066733001,2.3286733403001,0.97603800224481,0.072756831297887,0.01171875,0.98828125,0
8065,0.5,2.3502873162237,2.3469539832237,0.99153042690822,0.073327451087139,0.01171875,0.99609375,0
8193,0.5,2.368695633046,2.365362300046,1.0071448391674,0.073902563945598,0.01171875,1.00390625,0
8321,0.5,2.3872316240966,2.3838982910966,1.0228812390224,0.074482169873263,0.01171875,1.01171875,0
8449,0.5,2.405895292276,2.402561959276,1.0387396264731,0.075066268870135,0.01171875,1.01953125,0
8577,0.5,2.4246866429549,2.4213533099549,1.0547200015196,0.075654860936214,0.01171875,1.02734375,0
8705,0.5,2.4436056838777,2.4402723508777,1.0708223641619,0.0762479460715,0.01171875,1.03515625,0
8833,0.5,2.4626524250669,2.4593190920669,1.0870467144,0.076845524275992,0.01171875,1.04296875,0
8961,0.5,2.4818268787321,2.4784935457321,1.1033930522338,0.077447595549691,0.01171875,1.05078125,0
9089,0.5,2.5011290591792,2.4977957261792,1.1198613776635,0.078054159892597,0.01171875,1.05859375,0
9217,0.5,2.5205589827241,2.5172256497241,1.1364516906889,0.078665217304709,0.01171875,1.06640625,0
9345,0.5,2.5401166676079,2.5367833346079,1.15316399131,0.079280767786028,0.01171875,1.07421875,0
9473,0.5,2.5598021339142,2.5564688009142,1.169998279527,0.079900811336554,0.01171875,1.08203125,0
9601,0.5,2.5796154034898,2.5762820704898,1.1869545553397,0.080525347956287,0.01171875,1.08984375,0
9729,0.5,2.5995564998666,2.5962231668666,1.2040328187482,0.081154377645226,0.01171875,1.09765625,0
9857,0.5,2.6196254481866,2.6162921151866,1.2212330697524,0.081787900403372,0.01171875,1.10546875,0
9985,0.5,2.6398222751286,2.6364889421286,1.2385553083525,0.082425916230725,0.01171875,1.11328125,0
10113,0.5,2.6601470088375,2.6568136758375,1.2559995345483,0.083068425127284,0.01171875,1.12109375,0
10241,0.5,2.6805996788556,2.6772663458556,1.2735657483399,0.08371542709305,0.01171875,1.12890625,0
10369,0.5,2.7011803160556,2.6978469830556,1.2912539497273,0.084366922128023,0.01171875,1.13671875,0
10497,0.5,2.7218889525765,2.7185556195765,1.3090641387104,0.085022910232202,0.01171875,1.14453125,0
10625,0.5,2.7427256217607,2.7393922887607,1.3269963152893,0.085683391405588,0.01171875,1.15234375,0
10753,0.5,2.7636903580934,2.7603570250934,1.345050479464,0.086348365648181,0.01171875,1.16015625,0
10881,0.5,2.7847831971441,2.7814498641441,1.3632266312345,0.087017832959981,0.01171875,1.16796875,0
11009,0.5,2.8060041755097,2.8026708425097,1.3815247706007,0.087691793340987,0.01171875,1.17578125,0
11137,0.5,2.8273533307594,2.8240199977594,1.3999448975627,0.0883702467912,0.01171875,1.18359375,0
11265,0.5,2.8488307013818,2.8454973683818,1.4184870121205,0.08905319331062,0.01171875,1.19140625,0
11393,0.5,2.8704363267332,2.8671029937332,1.4371511142741,0.089740632899247,0.01171875,1.19921875,0
11521,0.5,2.8921702469879,2.8888369139879,1.4559372040234,0.09043256555708,0.01171875,1.20703125,0
11649,0.5,2.9140325030904,2.9106991700904,1.4748452813686,0.09112899128412,0.01171875,1.21484375,0
11777,0.5,2.9360231367086,2.9326898037086,1.4938753463094,0.091829910080366,0.01171875,1.22265625,0
11905,0.5,2.9581421901892,2.9548088571892,1.5130273988461,0.092535321945819,0.01171875,1.23046875,0
12033,0.5,2.9803897065142,2.9770563735142,1.5323014389786,0.093245226880479,0.01171875,1.23828125,0
12161,0.5,3.0027657292591,2.9994323962591,1.5516974667068,0.093959624884346,0.01171875,1.24609375,0
12289,0.5,3.0252703025527,3.0219369695527,1.5712154820308,0.09467851595742,0.01171875,1.25390625,0
12417,0.5,3.0479034710378,3.0445701380378,1.5908554849505,0.0954019000997,0.01171875,1.26171875,0
12545,0.5,3.0706652798339,3.0673319468339,1.6106174754661,0.096129777311187,0.01171875,1.26953125,0
12673,0.5,3.093555774501,3.090222441501,1.6305014535774,0.09686214759188,0.01171875,1.27734375,0
12801,0.5,3.1165750010044,3.1132416680044,1.6505074192845,0.09759901094178,0.01171875,1.28515625,0
12929,0.5,3.1397230056813,3.1363896726813,1.6706353725873,0.098340367360887,0.01171875,1.29296875,0
13057,0.5,3.1629998352083,3.1596665022083,1.690885313486,0.099086216849201,0.01171875,1.30078125,0
13185,0.5,3.1864055365699,3.1830722035699,1.7112572419804,0.099836559406721,0.01171875,1.30859375,0
13313,0.5,3.2099401570291,3.2066068240291,1.7317511580706,0.10059139503345,0.01171875,1.31640625,0
13441,0.5,3.2336037440976,3.2302704110976,1.7523670617566,0.10135072372938,0.01171875,1.32421875,0
13569,0.5,3.2573963455089,3.2540630125089,1.7731049530383,0.10211454549452,0.01171875,1.33203125,0
13697,0.5,3.2813180091906,3.2779846761906,1.7939648319158,0.10288286032887,0.01171875,1.33984375,0
13825,0.5,3.3053687832393,3.3020354502393,1.8149466983891,0.10365566823242,0.01171875,1.34765625,0
13953,0.5,3.3295487158958,3.3262153828958,1.8360505524582,0.10443296920518,0.01171875,1.35546875,0
14081,0.5,3.3538578555209,3.3505245225209,1.857276394123,0.10521476324715,0.01171875,1.36328125,0
14209,0.5,3.3782962505731,3.3749629175731,1.8786242233836,0.10600105035833,0.01171875,1.37109375,0
14337,0.5,3.4028639495864,3.3995306165864,1.90009404024,0.10679183053871,0.01171875,1.37890625,0
14465,0.5,3.4275610011495,3.4242276681495,1.9216858446922,0.10758710378829,0.01171875,1.38671875,0
14593,0.5,3.4523874538853,3.4490541208853,1.9433996367401,0.10838687010709,0.01171875,1.39453125,0
14721,0.5,3.4773433564319,3.4740100234319,1.9652354163838,0.10919112949509,0.01171875,1.40234375,0
14849,0.5,3.5024287574237,3.4990954244237,1.9871931836233,0.1099998819523,0.01171875,1.41015625,0
14977,0.5,3.5276437054743,3.5243103724743,2.0092729384586,0.11081312747871,0.01171875,1.41796875,0
15105,0.5,3.5529882491588,3.5496549161588,2.0314746808896,0.11163086607433,0.01171875,1.42578125,0
15233,0.5,3.5784624369979,3.5751291039979,2.0537984109164,0.11245309773916,0.01171875,1.43359375,0
15361,0.5,3.6040663174423,3.6007329844423,2.076244128539,0.11327982247319,0.01171875,1.44140625,0
15489,0.5,3.629799938858,3.626466605858,2.0988118337574,0.11411104027644,0.01171875,1.44921875,0
15617,0.5,3.6556633495117,3.6523300165117,2.1215015265715,0.11494675114888,0.01171875,1.45703125,0
15745,0.5,3.6816565975576,3.6783232645576,2.1443132069815,0.11578695509054,0.01171875,1.46484375,0
15873,0.5,3.7077797310242,3.7044463980242,2.1672468749871,0.1166316521014,0.01171875,1.47265625,0
16001,0.5,3.7340327978022,3.7306994648022,2.1903025305886,0.11748084218147,0.01171875,1.48046875,0
16129,0.5,3.7604158456327,3.7570825126327,2.2134801737858,0.11833452533074,0.01171875,1.48828125,0
16257,0.5,3.7861572948885,3.7828239618885,2.2367798045789,0.11919270154922,0.01171875,1.49609375,0
2,0.5,1.4497678961874,1.4464345631874,0.2534436571773,0.076891390184122,0.01953125,0.50390625,0
130,0.5,1.4592479840507,1.4559146510507,0.26136329552428,0.077377943877926,0.01953125,0.51171875,0
258,0.5,1.4695420006801,1.4662086676801,0.26940477446122,0.077871983013173,0.01953125,0.51953125,0
386,0.5,1.4799738440259,1.4766405110259,0.27756809398812,0.078373507589863,0.01953125,0.52734375,0
514,0.5,1.4905430903587,1.4872097573587,0.28585325410496,0.078882517607997,0.01953125,0.53515625,0
642,0.5,1.5012493267607,1.4979159937607,0.29426025481176,0.079399013067574,0.01953125,0.54296875,0
770,0.5,1.5120921511222,1.5087588181222,0.30278909610852,0.079922993968594,0.01953125,0.55078125,0
898,0.5,1.5230711721231,1.5197378391231,0.31143977799523,0.080454460311057,0.01953125,0.55859375,0
